0.501088 -0.047166 0.207659 0.501356 -0.062358 0.206994 0.511728 -0.062679 0.207474 0.511728 -0.047343 0.208156 
0.481266 -0.062304 0.201705 0.482040 -0.074124 0.195818 0.491761 -0.075155 0.198366 0.491217 -0.062279 0.204722 
0.491217 -0.062279 0.204722 0.491761 -0.075155 0.198366 0.501648 -0.075993 0.200226 0.501356 -0.062358 0.206994 
0.501356 -0.062358 0.206994 0.501648 -0.075993 0.200226 0.511728 -0.076417 0.200625 0.511728 -0.062679 0.207474 
0.482040 -0.074124 0.195818 0.482746 -0.082523 0.185624 0.492258 -0.084356 0.187300 0.491761 -0.075155 0.198366 
0.491761 -0.075155 0.198366 0.492258 -0.084356 0.187300 0.501916 -0.085715 0.188494 0.501648 -0.075993 0.200226 
0.501648 -0.075993 0.200226 0.501916 -0.085715 0.188494 0.511728 -0.086182 0.188781 0.511728 -0.076417 0.200625 
0.482746 -0.082523 0.185624 0.483254 -0.085867 0.172885 0.492618 -0.088064 0.173410 0.492258 -0.084356 0.187300 
0.492258 -0.084356 0.187300 0.492618 -0.088064 0.173410 0.502110 -0.089620 0.173808 0.501916 -0.085715 0.188494 
0.501916 -0.085715 0.188494 0.502110 -0.089620 0.173808 0.511728 -0.090072 0.173988 0.511728 -0.086182 0.188781 
0.483254 -0.085867 0.172885 0.483503 -0.084093 0.159803 0.492788 -0.086159 0.159106 0.492618 -0.088064 0.173410 
0.492618 -0.088064 0.173410 0.492788 -0.086159 0.159106 0.502202 -0.087599 0.158708 0.502110 -0.089620 0.173808 
0.502110 -0.089620 0.173808 0.502202 -0.087599 0.158708 0.511728 -0.088008 0.158804 0.511728 -0.090072 0.173988 
0.483503 -0.084093 0.159803 0.483410 -0.076835 0.148787 0.492697 -0.078356 0.146946 0.492788 -0.086159 0.159106 
0.492788 -0.086159 0.159106 0.492697 -0.078356 0.146946 0.502148 -0.079434 0.145808 0.502202 -0.087599 0.158708 
0.502202 -0.087599 0.158708 0.502148 -0.079434 0.145808 0.511728 -0.079759 0.145859 0.511728 -0.088008 0.158804 
0.483410 -0.076835 0.148787 0.483035 -0.065973 0.141333 0.492439 -0.066374 0.138912 0.492697 -0.078356 0.146946 
0.492697 -0.078356 0.146946 0.492439 -0.066374 0.138912 0.502017 -0.066721 0.137360 0.502148 -0.079434 0.145808 
0.502148 -0.079434 0.145808 0.502017 -0.066721 0.137360 0.511728 -0.066963 0.137378 0.511728 -0.079759 0.145859 
0.483035 -0.065973 0.141333 0.482409 -0.052944 0.139138 0.491989 -0.052167 0.136516 0.492439 -0.066374 0.138912 
0.492439 -0.066374 0.138912 0.491989 -0.052167 0.136516 0.501775 -0.051692 0.134776 0.502017 -0.066721 0.137360 
0.502017 -0.066721 0.137360 0.501775 -0.051692 0.134776 0.511728 -0.051827 0.134817 0.511728 -0.066963 0.137378 
0.482409 -0.052944 0.139138 0.481652 -0.040157 0.142436 0.491460 -0.038261 0.140138 0.491989 -0.052167 0.136516 
0.491989 -0.052167 0.136516 0.491460 -0.038261 0.140138 0.501491 -0.036947 0.138562 0.501775 -0.051692 0.134776 
0.501775 -0.051692 0.134776 0.501491 -0.036947 0.138562 0.511728 -0.036960 0.138637 0.511728 -0.051827 0.134817 
0.481652 -0.040157 0.142436 0.480895 -0.029822 0.150657 0.490952 -0.027106 0.149159 0.491460 -0.038261 0.140138 
0.491460 -0.038261 0.140138 0.490952 -0.027106 0.149159 0.501221 -0.025114 0.148112 0.501491 -0.036947 0.138562 
0.501491 -0.036947 0.138562 0.501221 -0.025114 0.148112 0.511728 -0.024963 0.148209 0.511728 -0.036960 0.138637 
0.480895 -0.029822 0.150657 0.480270 -0.023727 0.162379 0.490541 -0.020605 0.161936 0.490952 -0.027106 0.149159 
0.490952 -0.027106 0.149159 0.490541 -0.020605 0.161936 0.501007 -0.018233 0.161663 0.501221 -0.025114 0.148112 
0.501221 -0.025114 0.148112 0.501007 -0.018233 0.161663 0.511728 -0.017923 0.161850 0.511728 -0.024963 0.148209 
0.480270 -0.023727 0.162379 0.479883 -0.022925 0.175577 0.490280 -0.019763 0.176245 0.490541 -0.020605 0.161936 
0.490541 -0.020605 0.161936 0.490280 -0.019763 0.176245 0.500868 -0.017327 0.176831 0.501007 -0.018233 0.161663 
0.501007 -0.018233 0.161663 0.500868 -0.017327 0.176831 0.511728 -0.016994 0.177167 0.511728 -0.017923 0.161850 
1 
20 
2 10 
0.707602 0.058930 0.009703 0.707602 0.059449 -0.000000 0.690050 0.059449 -0.000000 0.690037 0.058930 0.009703 
0.690037 0.058930 0.009703 0.690050 0.059449 -0.000000 0.672499 0.059449 -0.000000 0.672472 0.058930 0.009703 
0.672472 0.058930 0.009703 0.672499 0.059449 -0.000000 0.654947 0.059449 -0.000000 0.654907 0.058930 0.009703 
0.654907 0.058930 0.009703 0.654947 0.059449 -0.000000 0.637396 0.059449 -0.000000 0.637342 0.058930 0.009703 
0.637342 0.058930 0.009703 0.637396 0.059449 -0.000000 0.619844 0.059449 -0.000000 0.619777 0.058930 0.009703 
0.619777 0.058930 0.009703 0.619844 0.059449 -0.000000 0.602293 0.059449 -0.000000 0.602212 0.058935 0.009685 
0.602212 0.058935 0.009685 0.602293 0.059449 -0.000000 0.584741 0.059449 -0.000000 0.584648 0.058986 0.009522 
0.584648 0.058986 0.009522 0.584741 0.059449 -0.000000 0.567190 0.059449 -0.000000 0.567084 0.058947 0.009647 
0.567084 0.058947 0.009647 0.567190 0.059449 -0.000000 0.549638 0.059449 -0.000000 0.549554 0.058631 0.010670 
0.549554 0.058631 0.010670 0.549638 0.059449 -0.000000 0.532087 0.059449 -0.000000 0.532087 0.058087 0.012430 
0.707602 0.059449 -0.000000 0.707602 0.058930 -0.009703 0.690037 0.058930 -0.009703 0.690050 0.059449 -0.000000 
0.690050 0.059449 -0.000000 0.690037 0.058930 -0.009703 0.672472 0.058930 -0.009703 0.672499 0.059449 -0.000000 
0.672499 0.059449 -0.000000 0.672472 0.058930 -0.009703 0.654907 0.058930 -0.009703 0.654947 0.059449 -0.000000 
0.654947 0.059449 -0.000000 0.654907 0.058930 -0.009703 0.637342 0.058930 -0.009703 0.637396 0.059449 -0.000000 
0.637396 0.059449 -0.000000 0.637342 0.058930 -0.009703 0.619777 0.058930 -0.009703 0.619844 0.059449 -0.000000 
0.619844 0.059449 -0.000000 0.619777 0.058930 -0.009703 0.602212 0.058935 -0.009685 0.602293 0.059449 -0.000000 
0.602293 0.059449 -0.000000 0.602212 0.058935 -0.009685 0.584648 0.058986 -0.009522 0.584741 0.059449 -0.000000 
0.584741 0.059449 -0.000000 0.584648 0.058986 -0.009522 0.567084 0.058947 -0.009647 0.567190 0.059449 -0.000000 
0.567190 0.059449 -0.000000 0.567084 0.058947 -0.009647 0.549554 0.058631 -0.010670 0.549638 0.059449 -0.000000 
0.549638 0.059449 -0.000000 0.549554 0.058631 -0.010670 0.532087 0.058087 -0.012430 0.532087 0.059449 -0.000000 
0 
50 
5 10 
0.970061 0.059233 0.000000 0.988888 0.058575 0.000000 1.007202 0.073298 0.000000 0.989651 0.073889 0.000000 
0.989651 0.073889 0.000000 1.007202 0.073298 0.000000 1.025515 0.088020 0.000000 1.009240 0.088546 0.000000 
1.009240 0.088546 0.000000 1.025515 0.088020 0.000000 1.043829 0.102742 0.000000 1.028830 0.103202 0.000000 
1.028830 0.103202 0.000000 1.043829 0.102742 0.000000 1.062142 0.117465 -0.000001 1.048419 0.117859 0.000000 
1.048419 0.117859 0.000000 1.062142 0.117465 -0.000001 1.080456 0.132187 -0.000001 1.068008 0.132516 0.000000 
1.068008 0.132516 0.000000 1.080456 0.132187 -0.000001 1.098770 0.146909 -0.000001 1.087598 0.147172 0.000000 
1.087598 0.147172 0.000000 1.098770 0.146909 -0.000001 1.117083 0.161632 -0.000001 1.107187 0.161829 0.000000 
1.107187 0.161829 0.000000 1.117083 0.161632 -0.000001 1.135397 0.176354 -0.000001 1.126777 0.176485 0.000000 
1.126777 0.176485 0.000000 1.135397 0.176354 -0.000001 1.153711 0.191076 -0.000001 1.146366 0.191142 0.000000 
1.146366 0.191142 0.000000 1.153711 0.191076 -0.000001 1.172024 0.205799 -0.000001 1.165955 0.205799 0.000000 
0.988888 0.058575 0.000000 1.007714 0.057918 0.000000 1.024752 0.072706 0.000000 1.007202 0.073298 0.000000 
1.007202 0.073298 0.000000 1.024752 0.072706 0.000000 1.041790 0.087494 -0.000001 1.025515 0.088020 0.000000 
1.025515 0.088020 0.000000 1.041790 0.087494 -0.000001 1.058828 0.102282 -0.000001 1.043829 0.102742 0.000000 
1.043829 0.102742 0.000000 1.058828 0.102282 -0.000001 1.075866 0.117070 -0.000001 1.062142 0.117465 -0.000001 
1.062142 0.117465 -0.000001 1.075866 0.117070 -0.000001 1.092904 0.131858 -0.000001 1.080456 0.132187 -0.000001 
1.080456 0.132187 -0.000001 1.092904 0.131858 -0.000001 1.109942 0.146646 -0.000002 1.098770 0.146909 -0.000001 
1.098770 0.146909 -0.000001 1.109942 0.146646 -0.000002 1.126979 0.161434 -0.000002 1.117083 0.161632 -0.000001 
1.117083 0.161632 -0.000001 1.126979 0.161434 -0.000002 1.144017 0.176222 -0.000002 1.135397 0.176354 -0.000001 
1.135397 0.176354 -0.000001 1.144017 0.176222 -0.000002 1.161055 0.191011 -0.000003 1.153711 0.191076 -0.000001 
1.153711 0.191076 -0.000001 1.161055 0.191011 -0.000003 1.178093 0.205799 -0.000003 1.172024 0.205799 -0.000001 
1.007714 0.057918 0.000000 1.026541 0.057261 0.000000 1.042303 0.072115 0.000000 1.024752 0.072706 0.000000 
1.024752 0.072706 0.000000 1.042303 0.072115 0.000000 1.058065 0.086968 -0.000001 1.041790 0.087494 -0.000001 
1.041790 0.087494 -0.000001 1.058065 0.086968 -0.000001 1.073827 0.101822 -0.000001 1.058828 0.102282 -0.000001 
1.058828 0.102282 -0.000001 1.073827 0.101822 -0.000001 1.089589 0.116676 -0.000002 1.075866 0.117070 -0.000001 
1.075866 0.117070 -0.000001 1.089589 0.116676 -0.000002 1.105351 0.131530 -0.000002 1.092904 0.131858 -0.000001 
1.092904 0.131858 -0.000001 1.105351 0.131530 -0.000002 1.121114 0.146383 -0.000003 1.109942 0.146646 -0.000002 
1.109942 0.146646 -0.000002 1.121114 0.146383 -0.000003 1.136876 0.161237 -0.000003 1.126979 0.161434 -0.000002 
1.126979 0.161434 -0.000002 1.136876 0.161237 -0.000003 1.152638 0.176091 -0.000004 1.144017 0.176222 -0.000002 
1.144017 0.176222 -0.000002 1.152638 0.176091 -0.000004 1.168400 0.190945 -0.000004 1.161055 0.191011 -0.000003 
1.161055 0.191011 -0.000003 1.168400 0.190945 -0.000004 1.184162 0.205799 -0.000004 1.178093 0.205799 -0.000003 
1.026541 0.057261 0.000000 1.045367 0.056603 0.000000 1.059854 0.071523 -0.000001 1.042303 0.072115 0.000000 
1.042303 0.072115 0.000000 1.059854 0.071523 -0.000001 1.074340 0.086442 -0.000001 1.058065 0.086968 -0.000001 
1.058065 0.086968 -0.000001 1.074340 0.086442 -0.000001 1.088826 0.101362 -0.000002 1.073827 0.101822 -0.000001 
1.073827 0.101822 -0.000001 1.088826 0.101362 -0.000002 1.103313 0.116282 -0.000002 1.089589 0.116676 -0.000002 
1.089589 0.116676 -0.000002 1.103313 0.116282 -0.000002 1.117799 0.131201 -0.000003 1.105351 0.131530 -0.000002 
1.105351 0.131530 -0.000002 1.117799 0.131201 -0.000003 1.132285 0.146121 -0.000004 1.121114 0.146383 -0.000003 
1.121114 0.146383 -0.000003 1.132285 0.146121 -0.000004 1.146772 0.161040 -0.000004 1.136876 0.161237 -0.000003 
1.136876 0.161237 -0.000003 1.146772 0.161040 -0.000004 1.161258 0.175960 -0.000005 1.152638 0.176091 -0.000004 
1.152638 0.176091 -0.000004 1.161258 0.175960 -0.000005 1.175744 0.190879 -0.000005 1.168400 0.190945 -0.000004 
1.168400 0.190945 -0.000004 1.175744 0.190879 -0.000005 1.190231 0.205799 -0.000006 1.184162 0.205799 -0.000004 
1.045367 0.056603 0.000000 1.064194 0.055946 0.000000 1.077405 0.070931 -0.000001 1.059854 0.071523 -0.000001 
1.059854 0.071523 -0.000001 1.077405 0.070931 -0.000001 1.090615 0.085917 -0.000001 1.074340 0.086442 -0.000001 
1.074340 0.086442 -0.000001 1.090615 0.085917 -0.000001 1.103826 0.100902 -0.000002 1.088826 0.101362 -0.000002 
1.088826 0.101362 -0.000002 1.103826 0.100902 -0.000002 1.117036 0.115887 -0.000003 1.103313 0.116282 -0.000002 
1.103313 0.116282 -0.000002 1.117036 0.115887 -0.000003 1.130247 0.130872 -0.000004 1.117799 0.131201 -0.000003 
1.117799 0.131201 -0.000003 1.130247 0.130872 -0.000004 1.143457 0.145858 -0.000004 1.132285 0.146121 -0.000004 
1.132285 0.146121 -0.000004 1.143457 0.145858 -0.000004 1.156668 0.160843 -0.000005 1.146772 0.161040 -0.000004 
1.146772 0.161040 -0.000004 1.156668 0.160843 -0.000005 1.169879 0.175828 -0.000006 1.161258 0.175960 -0.000005 
1.161258 0.175960 -0.000005 1.169879 0.175828 -0.000006 1.183089 0.190813 -0.000007 1.175744 0.190879 -0.000005 
1.175744 0.190879 -0.000005 1.183089 0.190813 -0.000007 1.196300 0.205799 -0.000007 1.190231 0.205799 -0.000006 
0 
50 
5 10 
1.157995 0.034923 0.162944 1.164978 0.034673 0.162944 1.156648 0.033381 0.150416 1.148615 0.033633 0.150677 
1.148615 0.033633 0.150677 1.156648 0.033381 0.150416 1.148319 0.032089 0.137888 1.139235 0.032344 0.138410 
1.139235 0.032344 0.138410 1.148319 0.032089 0.137888 1.139989 0.030797 0.125360 1.129855 0.031055 0.126143 
1.129855 0.031055 0.126143 1.139989 0.030797 0.125360 1.131659 0.029506 0.112831 1.120474 0.029765 0.113876 
1.120474 0.029765 0.113876 1.131659 0.029506 0.112831 1.123329 0.028214 0.100303 1.111094 0.028476 0.101609 
1.111094 0.028476 0.101609 1.123329 0.028214 0.100303 1.114999 0.026922 0.087775 1.101714 0.027187 0.089342 
1.101714 0.027187 0.089342 1.114999 0.026922 0.087775 1.106669 0.025630 0.075247 1.092334 0.025898 0.077075 
1.092334 0.025898 0.077075 1.106669 0.025630 0.075247 1.098339 0.024339 0.062718 1.082954 0.024608 0.064808 
1.082954 0.024608 0.064808 1.098339 0.024339 0.062718 1.090009 0.023047 0.050190 1.073574 0.023319 0.052541 
1.073574 0.023319 0.052541 1.090009 0.023047 0.050190 1.081679 0.021755 0.037662 1.064194 0.022030 0.040274 
1.164978 0.034673 0.162944 1.171970 0.034660 0.162944 1.164690 0.033342 0.150155 1.156648 0.033381 0.150416 
1.156648 0.033381 0.150416 1.164690 0.033342 0.150155 1.157409 0.032024 0.137365 1.148319 0.032089 0.137888 
1.148319 0.032089 0.137888 1.157409 0.032024 0.137365 1.150128 0.030706 0.124576 1.139989 0.030797 0.125360 
1.139989 0.030797 0.125360 1.150128 0.030706 0.124576 1.142848 0.029388 0.111787 1.131659 0.029506 0.112831 
1.131659 0.029506 0.112831 1.142848 0.029388 0.111787 1.135567 0.028070 0.098997 1.123329 0.028214 0.100303 
1.123329 0.028214 0.100303 1.135567 0.028070 0.098997 1.128287 0.026752 0.086208 1.114999 0.026922 0.087775 
1.114999 0.026922 0.087775 1.128287 0.026752 0.086208 1.121006 0.025434 0.073419 1.106669 0.025630 0.075247 
1.106669 0.025630 0.075247 1.121006 0.025434 0.073419 1.113725 0.024116 0.060629 1.098339 0.024339 0.062718 
1.098339 0.024339 0.062718 1.113725 0.024116 0.060629 1.106445 0.022798 0.047840 1.090009 0.023047 0.050190 
1.090009 0.023047 0.050190 1.106445 0.022798 0.047840 1.099164 0.021481 0.035050 1.081679 0.021755 0.037662 
1.171970 0.034660 0.162944 1.178962 0.034633 0.162944 1.172731 0.033290 0.149894 1.164690 0.033342 0.150155 
1.164690 0.033342 0.150155 1.172731 0.033290 0.149894 1.166500 0.031948 0.136843 1.157409 0.032024 0.137365 
1.157409 0.032024 0.137365 1.166500 0.031948 0.136843 1.160268 0.030605 0.123793 1.150128 0.030706 0.124576 
1.150128 0.030706 0.124576 1.160268 0.030605 0.123793 1.154037 0.029262 0.110742 1.142848 0.029388 0.111787 
1.142848 0.029388 0.111787 1.154037 0.029262 0.110742 1.147806 0.027920 0.097692 1.135567 0.028070 0.098997 
1.135567 0.028070 0.098997 1.147806 0.027920 0.097692 1.141574 0.026577 0.084641 1.128287 0.026752 0.086208 
1.128287 0.026752 0.086208 1.141574 0.026577 0.084641 1.135343 0.025234 0.071590 1.121006 0.025434 0.073419 
1.121006 0.025434 0.073419 1.135343 0.025234 0.071590 1.129112 0.023891 0.058540 1.113725 0.024116 0.060629 
1.113725 0.024116 0.060629 1.129112 0.023891 0.058540 1.122880 0.022549 0.045489 1.106445 0.022798 0.047840 
1.106445 0.022798 0.047840 1.122880 0.022549 0.045489 1.116649 0.021206 0.032439 1.099164 0.021481 0.035050 
1.178962 0.034633 0.162944 1.185954 0.034717 0.162944 1.180772 0.033339 0.149633 1.172731 0.033290 0.149894 
1.172731 0.033290 0.149894 1.180772 0.033339 0.149633 1.175590 0.031960 0.136321 1.166500 0.031948 0.136843 
1.166500 0.031948 0.136843 1.175590 0.031960 0.136321 1.170408 0.030582 0.123009 1.160268 0.030605 0.123793 
1.160268 0.030605 0.123793 1.170408 0.030582 0.123009 1.165226 0.029203 0.109697 1.154037 0.029262 0.110742 
1.154037 0.029262 0.110742 1.165226 0.029203 0.109697 1.160044 0.027824 0.096386 1.147806 0.027920 0.097692 
1.147806 0.027920 0.097692 1.160044 0.027824 0.096386 1.154862 0.026446 0.083074 1.141574 0.026577 0.084641 
1.141574 0.026577 0.084641 1.154862 0.026446 0.083074 1.149680 0.025067 0.069762 1.135343 0.025234 0.071590 
1.135343 0.025234 0.071590 1.149680 0.025067 0.069762 1.144498 0.023689 0.056451 1.129112 0.023891 0.058540 
1.129112 0.023891 0.058540 1.144498 0.023689 0.056451 1.139316 0.022310 0.043139 1.122880 0.022549 0.045489 
1.122880 0.022549 0.045489 1.139316 0.022310 0.043139 1.134134 0.020932 0.029827 1.116649 0.021206 0.032439 
1.185954 0.034717 0.162944 1.192942 0.034923 0.162944 1.188810 0.033496 0.149371 1.180772 0.033339 0.149633 
1.180772 0.033339 0.149633 1.188810 0.033496 0.149371 1.184678 0.032070 0.135799 1.175590 0.031960 0.136321 
1.175590 0.031960 0.136321 1.184678 0.032070 0.135799 1.180545 0.030643 0.122226 1.170408 0.030582 0.123009 
1.170408 0.030582 0.123009 1.180545 0.030643 0.122226 1.176413 0.029216 0.108653 1.165226 0.029203 0.109697 
1.165226 0.029203 0.109697 1.176413 0.029216 0.108653 1.172281 0.027790 0.095080 1.160044 0.027824 0.096386 
1.160044 0.027824 0.096386 1.172281 0.027790 0.095080 1.168149 0.026363 0.081507 1.154862 0.026446 0.083074 
1.154862 0.026446 0.083074 1.168149 0.026363 0.081507 1.164016 0.024937 0.067934 1.149680 0.025067 0.069762 
1.149680 0.025067 0.069762 1.164016 0.024937 0.067934 1.159884 0.023510 0.054361 1.144498 0.023689 0.056451 
1.144498 0.023689 0.056451 1.159884 0.023510 0.054361 1.155752 0.022084 0.040788 1.139316 0.022310 0.043139 
1.139316 0.022310 0.043139 1.155752 0.022084 0.040788 1.151619 0.020657 0.027216 1.134134 0.020932 0.029827 
0 
14 
7 2 
0.511728 -0.016994 0.177167 0.521803 -0.016605 0.177893 0.522827 -0.016445 0.177295 0.511728 -0.016994 0.177167 
0.511728 -0.016994 0.177167 0.522827 -0.016445 0.177295 0.523851 -0.016286 0.176697 0.511728 -0.016994 0.177167 
0.521803 -0.016605 0.177893 0.531899 -0.016983 0.178120 0.533937 -0.016280 0.177173 0.522827 -0.016445 0.177295 
0.522827 -0.016445 0.177295 0.533937 -0.016280 0.177173 0.535975 -0.015578 0.176227 0.523851 -0.016286 0.176697 
0.531899 -0.016983 0.178120 0.541913 -0.018297 0.177733 0.545005 -0.016583 0.176745 0.533937 -0.016280 0.177173 
0.533937 -0.016280 0.177173 0.545005 -0.016583 0.176745 0.548098 -0.014869 0.175756 0.535975 -0.015578 0.176227 
0.541913 -0.018297 0.177733 0.551793 -0.020272 0.176908 0.556007 -0.017217 0.176097 0.545005 -0.016583 0.176745 
0.545005 -0.016583 0.176745 0.556007 -0.017217 0.176097 0.560222 -0.014161 0.175286 0.548098 -0.014869 0.175756 
0.551793 -0.020272 0.176908 0.561580 -0.022582 0.175860 0.566963 -0.018018 0.175338 0.556007 -0.017217 0.176097 
0.556007 -0.017217 0.176097 0.566963 -0.018018 0.175338 0.572345 -0.013453 0.174816 0.560222 -0.014161 0.175286 
0.561580 -0.022582 0.175860 0.571312 -0.025065 0.174696 0.577890 -0.018905 0.174521 0.566963 -0.018018 0.175338 
0.566963 -0.018018 0.175338 0.577890 -0.018905 0.174521 0.584469 -0.012745 0.174346 0.572345 -0.013453 0.174816 
0.571312 -0.025065 0.174696 0.581019 -0.027623 0.173483 0.588806 -0.019830 0.173680 0.577890 -0.018905 0.174521 
